Order ID,Customer ID,Email,Customer gender,Order date,Product category,Subcategory,Country,Region,Unit price,Unit sold,Payment mode,Profit,Customer satisfaction
O00204,C7948,lucas14@lara.com,Other,2023-10-16,Beauty,Skincare,USA,South,176.35,9,Debit Card,456.28,Very Satisfied
O00205,C1527,christophersilva@leblanc.net,Other,2025-01-05,Beauty,Fragrance,India,West,107.01,4,UPI,45.68,Very Dissatisfied
O00206,C1797,stevensamber@watson.biz,Male,2024-06-25,Electronics,Laptops,Australia,West,272.18,2,Debit Card,109.3,Neutral
O00207,C4836,katherine37@hotmail.com,Other,2023-12-04,Home,Decor,UK,West,154.37,5,UPI,111.31,Neutral
O00208,C5508,qflores@higgins.com,Male,2023-10-16,Clothing,Children,Australia,South,28.21,12,Net Banking,87.05,Neutral
O00209,C7821,waynewalker@hotmail.com,Female,2024-08-03,Clothing,Women,Australia,West,378.44,16,Debit Card,1634.06,Neutral
O00210,C3365,christinakramer@yahoo.com,Female,2024-09-17,Electronics,Tablets,Australia,South,280.86,5,Net Banking,208.64,Satisfied
O00211,C6411,destiny45@hotmail.com,Other,2025-03-16,Electronics,Laptops,UK,East,270.14,7,Credit Card,290.63,Very Dissatisfied
O00212,C1647,rachel27@yahoo.com,Male,2024-10-10,Clothing,Children,USA,South,108.4,11,PayPal,347.47,Very Satisfied
O00213,C4470,carmen14@yahoo.com,Male,2024-04-25,Electronics,Tablets,Australia,West,349.34,7,Net Banking,692.1,Very Dissatisfied
O00214,C6269,tamara92@keith-mendez.biz,Female,2024-09-12,Beauty,Makeup,UK,North,134.47,17,Net Banking,441.66,Dissatisfied
O00215,C6246,carolynsmith@collins-jenkins.com,Male,2025-01-11,Home,Kitchen,Australia,East,283.45,8,Debit Card,234.12,Very Dissatisfied
O00216,C7841,johnsonmary@gmail.com,Female,2025-06-02,Clothing,Men,UK,West,193.02,8,Net Banking,324.47,Neutral
O00217,C5216,juliawilliams@gmail.com,Female,2024-02-21,Beauty,Makeup,USA,North,88.79,18,Net Banking,218.65,Very Dissatisfied
O00218,C1962,dillonstevens@lee.com,Other,2024-08-01,Electronics,Smartphones,India,East,209.13,8,Credit Card,403.93,Very Satisfied
O00219,C4583,pierceerin@roth-mayer.com,Other,2024-05-28,Beauty,Makeup,India,South,331.35,1,Credit Card,68.4,Dissatisfied
O00220,C1194,browntommy@johnson.com,Male,2025-05-09,Home,Decor,UK,East,253.6,14,Debit Card,431.03,Very Satisfied
O00221,C9591,kelleyandrea@chambers-allen.info,Male,2024-04-24,Clothing,Men,UK,North,137.33,13,Credit Card,311.73,Dissatisfied
O00222,C8520,hamptonmichaela@hotmail.com,Other,2024-07-14,Clothing,Children,USA,North,343.6,3,Credit Card,122.36,Dissatisfied
O00223,C7179,gflores@lynch-white.net,Other,2024-07-05,Beauty,Skincare,India,West,45.93,14,PayPal,137.07,Very Satisfied
O00224,C9653,chelseawilson@gonzalez.com,Male,2024-02-18,Clothing,Men,Australia,North,28.05,3,PayPal,23.55,Very Dissatisfied
O00225,C1539,antoniochandler@yahoo.com,Male,2024-08-24,Home,Furniture,USA,West,377.37,13,Credit Card,784.22,Very Dissatisfied
O00226,C4939,janice23@welch-smith.com,Other,2024-08-08,Beauty,Fragrance,UK,South,379.03,5,Credit Card,379.33,Neutral
O00227,C1879,elong@duncan.com,Male,2024-03-15,Beauty,Skincare,India,North,304.56,20,UPI,1092.4,Neutral
O00228,C1485,smithzachary@goodwin-hoover.com,Other,2023-07-04,Home,Kitchen,Australia,West,181.13,13,Net Banking,322.94,Very Dissatisfied
O00229,C7227,janetsnyder@smith.com,Male,2023-07-10,Home,Furniture,India,East,137.65,13,Debit Card,443.66,Neutral
O00230,C6909,campbellalicia@gmail.com,Male,2023-08-27,Electronics,Smartphones,UK,South,183.16,9,Credit Card,208.53,Satisfied
O00231,C8061,zachary31@tanner.com,Female,2025-01-28,Beauty,Skincare,India,East,180.19,3,UPI,118.71,Neutral
O00232,C7311,drakekristen@butler.biz,Male,2024-03-28,Home,Kitchen,Australia,East,363.8,18,Debit Card,1403.93,Satisfied
O00233,C7237,iboyer@hanson-cruz.com,Male,2024-04-19,Clothing,Women,UK,North,249.1,3,Debit Card,139.7,Dissatisfied
O00234,C5911,vegalindsey@barber.com,Female,2023-07-18,Electronics,Laptops,UK,West,361.85,16,UPI,1293.01,Dissatisfied
O00235,C2752,coxcharles@hotmail.com,Male,2024-01-01,Home,Furniture,Australia,North,421.6,13,PayPal,1030.63,Dissatisfied
O00236,C3230,amy83@yahoo.com,Female,2025-01-03,Home,Decor,USA,South,160.52,13,PayPal,330.31,Dissatisfied
O00237,C4971,julia57@gmail.com,Female,2025-03-21,Beauty,Makeup,Australia,North,61.37,19,Debit Card,254.71,Very Dissatisfied
O00238,C3947,mahoneyangela@gmail.com,Other,2025-02-14,Electronics,Tablets,Australia,West,222.04,10,Credit Card,585.73,Dissatisfied
O00239,C9180,psalazar@walls-everett.com,Male,2023-12-10,Home,Furniture,UK,West,359.04,13,Credit Card,885.96,Very Dissatisfied
O00240,C8851,justin51@odom.info,Other,2023-09-17,Beauty,Fragrance,Australia,East,396.41,12,UPI,1040.64,Very Satisfied
O00241,C2791,ostevens@obrien.org,Male,2024-01-12,Home,Furniture,India,South,483.57,11,Net Banking,644.64,Very Satisfied
O00242,C5239,matthewpacheco@duncan.com,Male,2024-02-13,Clothing,Women,UK,South,234.22,19,UPI,579.19,Very Satisfied
O00243,C8909,christinasmith@yahoo.com,Male,2024-07-30,Home,Kitchen,India,East,416.5,5,PayPal,338.15,Dissatisfied
O00244,C4389,emily58@williams.net,Other,2023-07-26,Beauty,Makeup,Australia,East,221.89,15,PayPal,377.55,Very Satisfied
O00245,C2885,joelhenry@hotmail.com,Male,2024-07-06,Home,Decor,India,West,465.31,8,UPI,502.13,Satisfied
O00246,C6422,richardskelly@brown.com,Other,2025-03-16,Beauty,Makeup,USA,South,316.73,6,Net Banking,340.39,Very Dissatisfied
O00247,C4232,nbrown@gmail.com,Female,2023-11-18,Beauty,Makeup,India,West,106.86,3,UPI,38.58,Very Dissatisfied
O00248,C4063,thomas92@martinez.net,Female,2025-03-09,Home,Furniture,Australia,East,134.86,16,UPI,632.62,Neutral
O00249,C7367,lisaglenn@gmail.com,Other,2024-04-20,Beauty,Fragrance,India,North,179.23,15,UPI,361.61,Neutral
O00250,C2388,ericsteele@lucas-cisneros.com,Other,2024-06-13,Clothing,Women,India,West,156.16,6,PayPal,223.64,Very Dissatisfied
O00251,C7364,flopez@gmail.com,Female,2023-08-19,Clothing,Children,Australia,South,96.95,18,Debit Card,368.19,Dissatisfied
O00252,C5732,samanthavelasquez@romero.biz,Male,2024-05-01,Clothing,Women,Australia,East,433.43,1,Net Banking,55.18,Dissatisfied
O00253,C9281,wagnerchristian@murphy.com,Other,2024-09-14,Beauty,Makeup,Australia,South,356.52,15,Net Banking,713.67,Very Dissatisfied
O00254,C1505,mannluke@hotmail.com,Male,2023-09-21,Home,Furniture,UK,West,271.12,6,Net Banking,346.7,Dissatisfied
O00255,C9369,mejiarobert@hotmail.com,Male,2024-10-12,Electronics,Laptops,UK,East,381.2,15,UPI,821.72,Dissatisfied
O00256,C2677,dnelson@gmail.com,Other,2023-12-18,Clothing,Women,India,South,135.09,3,Net Banking,110.66,Very Satisfied
O00257,C4882,shawn03@hill.biz,Male,2024-04-13,Home,Decor,Australia,West,309.99,7,Debit Card,566.54,Very Dissatisfied
O00258,C6747,ygardner@hotmail.com,Other,2025-06-04,Home,Decor,USA,North,489.61,10,PayPal,1050.44,Very Dissatisfied
O00259,C2560,snyderdiamond@adams.info,Male,2024-12-14,Beauty,Skincare,UK,West,352.21,5,Debit Card,227.61,Neutral
O00260,C5055,gillespieheather@cooper-torres.biz,Other,2024-08-31,Beauty,Makeup,USA,North,315.77,13,Net Banking,472.5,Very Satisfied
O00261,C7600,travisarias@gmail.com,Other,2024-10-09,Home,Decor,UK,South,475.38,11,UPI,525.5,Very Satisfied
O00262,C8511,xstone@hotmail.com,Other,2023-10-26,Home,Furniture,Australia,West,484.22,7,Net Banking,521.0,Neutral
O00263,C6533,kelseycampbell@gmail.com,Other,2024-08-06,Clothing,Children,Australia,North,447.61,2,Credit Card,107.35,Dissatisfied
O00264,C1266,kaylarichard@mann-lawrence.org,Male,2023-09-08,Clothing,Women,Australia,East,495.96,14,Debit Card,2077.05,Satisfied
O00265,C5945,obrienlinda@yahoo.com,Male,2024-12-22,Home,Furniture,UK,North,45.8,6,Credit Card,49.26,Neutral
O00266,C4836,katherinebond@yahoo.com,Female,2023-09-11,Electronics,Tablets,India,East,110.64,3,Debit Card,72.6,Very Dissatisfied
O00267,C8291,acevedoalan@davis.net,Male,2025-03-04,Electronics,Tablets,UK,East,494.14,14,Debit Card,1352.74,Satisfied
O00268,C7276,katherine88@keller.info,Male,2025-06-15,Electronics,Smartphones,UK,North,441.09,5,Net Banking,561.71,Satisfied
O00269,C3340,amber05@yahoo.com,Male,2023-08-05,Electronics,Tablets,USA,South,178.84,7,Debit Card,355.51,Very Dissatisfied
O00270,C8248,cassandramaldonado@gmail.com,Male,2024-04-24,Electronics,Smartphones,USA,East,296.84,13,PayPal,1129.31,Neutral
O00271,C3290,jnovak@wright.net,Male,2025-05-07,Home,Decor,India,West,278.93,20,UPI,875.75,Very Satisfied
O00272,C5942,bthomas@gmail.com,Male,2024-02-14,Clothing,Children,Australia,North,324.85,8,Net Banking,460.45,Satisfied
O00273,C9185,ethornton@green.com,Other,2023-10-01,Electronics,Tablets,India,North,467.29,5,Net Banking,635.89,Very Dissatisfied
O00274,C7895,justin21@yahoo.com,Female,2023-11-25,Clothing,Women,India,East,295.74,1,PayPal,42.33,Very Satisfied
O00275,C7520,hernandeztonya@moore.com,Other,2024-07-09,Home,Decor,Australia,South,352.4,3,UPI,219.4,Satisfied
O00276,C5546,ccurtis@hotmail.com,Male,2024-05-17,Home,Furniture,USA,West,270.51,13,UPI,797.78,Very Satisfied
O00277,C6081,patrickhunt@gmail.com,Other,2024-08-06,Beauty,Fragrance,USA,East,126.02,14,Credit Card,336.4,Very Dissatisfied
O00278,C1901,jasonjohnson@hughes-sandoval.info,Female,2023-12-21,Clothing,Men,India,West,352.24,6,Net Banking,614.17,Very Dissatisfied
O00279,C9474,williamschristina@yahoo.com,Other,2024-06-05,Home,Furniture,UK,West,376.14,9,Credit Card,860.82,Very Satisfied
O00280,C6488,anthonyjones@gmail.com,Female,2025-03-23,Home,Decor,India,North,357.6,19,Credit Card,1353.65,Very Dissatisfied
O00281,C6900,michaelalexander@taylor.info,Male,2025-06-24,Beauty,Fragrance,USA,North,82.87,4,UPI,77.84,Very Satisfied
O00282,C4742,hjordan@hotmail.com,Other,2024-05-13,Electronics,Smartphones,India,West,27.76,12,Net Banking,94.62,Satisfied
O00283,C1579,vgonzales@gonzalez.info,Other,2025-04-27,Beauty,Skincare,UK,West,211.05,11,PayPal,615.67,Very Dissatisfied
O00284,C7108,bwaters@cooper.com,Male,2024-10-26,Electronics,Smartphones,USA,East,477.27,3,Net Banking,391.18,Neutral
O00285,C6362,douglas21@hotmail.com,Male,2024-01-25,Beauty,Skincare,UK,West,149.34,10,UPI,221.79,Neutral
O00286,C9083,morrisonbetty@davis.com,Male,2023-10-16,Clothing,Men,India,South,16.84,18,PayPal,68.87,Very Satisfied
O00287,C6488,tbrown@gmail.com,Male,2024-03-30,Beauty,Fragrance,UK,East,106.57,8,Net Banking,169.15,Very Satisfied
O00288,C3332,matthew28@gmail.com,Other,2024-06-24,Home,Furniture,India,West,449.16,17,Net Banking,1833.87,Neutral
O00289,C8511,gsanchez@yahoo.com,Other,2024-01-24,Electronics,Tablets,India,West,320.42,13,Credit Card,909.65,Very Satisfied
O00290,C8126,reginald52@branch.biz,Other,2024-08-26,Clothing,Men,UK,North,426.2,13,PayPal,906.51,Neutral
O00291,C4827,james56@hotmail.com,Male,2024-05-11,Clothing,Men,India,West,57.3,15,Net Banking,139.93,Very Satisfied
O00292,C9780,paul52@hotmail.com,Female,2023-09-04,Clothing,Women,UK,South,136.18,4,Credit Card,71.64,Neutral
O00293,C1660,skelly@gmail.com,Male,2024-12-27,Home,Furniture,India,West,484.36,13,UPI,691.31,Neutral
O00294,C5262,david44@burgess-friedman.com,Male,2024-11-11,Electronics,Laptops,Australia,West,51.89,4,Debit Card,25.8,Very Satisfied
O00295,C4641,ymann@hotmail.com,Male,2024-12-22,Clothing,Women,UK,East,293.25,9,Credit Card,275.43,Very Satisfied
O00296,C4239,vincentchan@gmail.com,Other,2024-08-25,Beauty,Skincare,India,North,65.65,15,Credit Card,131.56,Very Dissatisfied
O00297,C8096,wduran@gmail.com,Other,2024-04-25,Beauty,Makeup,India,South,343.19,6,PayPal,294.34,Satisfied
O00298,C5505,russell93@yahoo.com,Female,2024-04-23,Beauty,Skincare,India,West,325.4,16,Net Banking,1439.86,Dissatisfied
O00299,C1999,qmarsh@gmail.com,Male,2023-12-07,Home,Kitchen,USA,South,103.73,17,Debit Card,398.8,Very Dissatisfied
O00300,C1319,fquinn@watson.com,Female,2025-01-19,Home,Kitchen,Australia,North,456.78,17,PayPal,1379.7,Satisfied
O00301,C1427,ellen38@thompson.com,Female,2024-02-09,Clothing,Men,UK,East,405.28,16,UPI,1112.0,Very Dissatisfied
O00302,C4813,alexanderdiaz@jones-evans.biz,Male,2023-09-09,Electronics,Smartphones,USA,North,269.18,2,Debit Card,115.82,Dissatisfied
O00303,C6813,jhodges@yahoo.com,Male,2025-04-27,Clothing,Men,UK,North,457.42,1,PayPal,132.43,Very Dissatisfied
O00304,C3328,tsanchez@hudson.net,Other,2024-02-24,Clothing,Women,UK,West,247.77,3,Credit Card,108.91,Satisfied
O00305,C1326,philipsimmons@gonzalez-taylor.biz,Other,2024-05-13,Beauty,Skincare,UK,West,404.19,11,Debit Card,1261.61,Neutral
O00306,C1975,lisa72@yahoo.com,Male,2025-01-15,Clothing,Children,USA,East,424.01,12,Credit Card,888.99,Dissatisfied
O00307,C2655,zguzman@gmail.com,Female,2024-07-12,Home,Kitchen,USA,West,367.51,14,Net Banking,1182.54,Satisfied
O00308,C6846,dschmidt@todd.com,Male,2024-10-14,Clothing,Women,UK,North,68.04,1,UPI,12.13,Very Dissatisfied
O00309,C1530,thammond@gmail.com,Male,2024-09-22,Home,Decor,USA,East,468.66,5,PayPal,583.64,Satisfied
O00310,C6682,smithstacy@dixon-matthews.net,Female,2024-11-10,Clothing,Children,India,North,226.08,9,Debit Card,305.02,Very Satisfied
O00311,C6742,zkelly@yahoo.com,Female,2024-06-01,Electronics,Tablets,India,East,196.04,14,Debit Card,760.0,Dissatisfied
O00312,C7204,valentinebrandon@ruiz.com,Female,2023-07-14,Beauty,Skincare,Australia,West,85.51,3,Credit Card,40.78,Neutral
O00313,C5278,mark36@yahoo.com,Male,2025-06-08,Electronics,Laptops,USA,South,84.65,3,UPI,73.23,Very Satisfied
O00314,C6536,gmitchell@roth.com,Other,2024-08-09,Beauty,Fragrance,India,South,471.51,6,UPI,786.34,Satisfied
O00315,C1877,justinrosario@hotmail.com,Male,2024-11-26,Home,Furniture,USA,South,350.11,18,PayPal,1462.81,Neutral
O00316,C4891,jenkinsamy@yahoo.com,Male,2025-01-23,Electronics,Laptops,Australia,West,31.98,1,Net Banking,3.76,Very Dissatisfied
O00317,C8869,laura53@wilson.com,Male,2024-03-16,Electronics,Smartphones,USA,West,320.9,3,Net Banking,258.73,Neutral
O00318,C7512,james81@gmail.com,Female,2024-04-01,Beauty,Fragrance,UK,East,322.72,13,Debit Card,730.85,Dissatisfied
O00319,C7052,johnsonjohn@hotmail.com,Male,2025-02-01,Beauty,Skincare,UK,South,235.2,8,PayPal,400.5,Satisfied
O00320,C2584,guerrerokatherine@gmail.com,Male,2023-08-07,Home,Decor,Australia,West,279.03,13,UPI,666.45,Very Dissatisfied
O00321,C8779,carl59@smith.com,Other,2024-04-27,Clothing,Women,UK,East,200.43,2,UPI,85.88,Very Dissatisfied
O00322,C3415,michaelphillip@melton-mcdonald.net,Male,2023-07-31,Beauty,Skincare,USA,West,405.19,5,Credit Card,374.14,Dissatisfied
O00323,C4308,christopher87@dorsey-lowery.com,Other,2024-03-19,Clothing,Children,UK,North,455.85,3,Credit Card,242.9,Dissatisfied
O00324,C6343,david57@hotmail.com,Female,2023-10-23,Beauty,Skincare,Australia,East,210.15,5,UPI,228.63,Very Satisfied
O00325,C2730,cherylwhite@blake.com,Other,2023-10-03,Electronics,Laptops,UK,South,135.75,16,UPI,481.73,Very Satisfied
O00326,C3821,gjensen@logan.com,Female,2023-10-19,Beauty,Skincare,Australia,East,200.92,11,Debit Card,242.8,Dissatisfied
O00327,C5400,mmathews@hotmail.com,Female,2024-05-13,Electronics,Laptops,UK,North,143.77,16,Credit Card,677.44,Satisfied
O00328,C3201,jstevens@gmail.com,Female,2024-05-22,Beauty,Makeup,UK,South,304.46,3,Debit Card,172.03,Dissatisfied
O00329,C8937,colleenbennett@woodard.biz,Other,2024-05-24,Home,Furniture,USA,East,159.01,17,Net Banking,343.65,Very Dissatisfied
O00330,C1474,davidwilson@hotmail.com,Male,2025-02-14,Clothing,Men,India,West,21.37,2,PayPal,10.3,Neutral
O00331,C7035,jeffreyjohnson@cohen.com,Female,2025-06-06,Beauty,Fragrance,India,East,124.76,16,UPI,377.71,Dissatisfied
O00332,C6730,stevenross@wilson.com,Female,2025-01-10,Clothing,Women,India,North,18.59,2,Debit Card,10.07,Satisfied
O00333,C4626,brownjames@garcia.org,Other,2024-03-12,Clothing,Children,USA,North,327.54,17,Credit Card,1519.7,Very Satisfied
O00334,C8767,anna01@rubio.com,Male,2025-01-10,Clothing,Children,India,West,129.93,10,PayPal,240.06,Dissatisfied
O00335,C6713,xmoore@nielsen.com,Female,2023-09-02,Home,Furniture,Australia,North,340.21,20,Net Banking,1475.81,Very Satisfied
O00336,C9380,raymond40@gmail.com,Other,2023-10-02,Home,Decor,UK,North,343.78,16,Credit Card,919.99,Neutral
O00337,C6327,anthony13@nelson-christensen.info,Female,2025-03-27,Home,Decor,UK,West,79.22,8,Credit Card,165.47,Very Dissatisfied
O00338,C7620,uhatfield@dennis.com,Other,2023-07-10,Home,Decor,USA,East,329.42,10,PayPal,926.93,Dissatisfied
O00339,C7361,kylegarza@yahoo.com,Other,2024-10-04,Electronics,Tablets,USA,North,364.64,8,UPI,664.12,Dissatisfied
O00340,C6873,wortega@christian.biz,Other,2023-09-13,Home,Furniture,USA,North,53.31,5,PayPal,65.31,Very Dissatisfied
O00341,C3999,fordchristine@parker-sullivan.net,Other,2024-05-09,Home,Decor,India,West,180.87,10,Net Banking,465.95,Neutral
O00342,C7089,daltonscott@yahoo.com,Female,2023-08-02,Home,Kitchen,India,South,31.57,19,UPI,173.27,Very Satisfied
O00343,C8736,cynthiaedwards@woodward-singh.com,Male,2024-11-03,Electronics,Tablets,Australia,North,209.49,5,Debit Card,312.63,Neutral
O00344,C7704,cscott@chandler.com,Other,2025-01-05,Beauty,Skincare,UK,West,390.58,16,PayPal,1413.63,Satisfied
O00345,C6134,ytorres@townsend.org,Other,2024-08-05,Electronics,Smartphones,Australia,North,108.64,6,UPI,164.85,Dissatisfied
O00346,C2442,nwright@gmail.com,Male,2024-03-04,Beauty,Fragrance,Australia,South,217.37,16,Net Banking,351.04,Very Dissatisfied
O00347,C4267,kenneth66@webb.org,Other,2024-08-07,Home,Furniture,UK,West,13.87,1,Debit Card,2.01,Neutral
O00348,C6113,barkercaroline@hotmail.com,Male,2025-01-11,Electronics,Laptops,UK,West,37.32,2,PayPal,21.62,Dissatisfied
O00349,C9524,angelaphillips@nichols.com,Other,2023-11-16,Home,Kitchen,USA,North,498.09,16,PayPal,1992.54,Satisfied
O00350,C7609,brian16@hotmail.com,Male,2024-01-12,Clothing,Men,USA,West,368.37,19,UPI,936.45,Neutral
O00351,C1612,phillipsmelissa@gmail.com,Female,2024-10-05,Home,Decor,India,East,332.68,1,Credit Card,79.16,Dissatisfied
O00352,C8279,ogill@gmail.com,Female,2024-09-02,Electronics,Tablets,UK,South,352.42,7,Credit Card,395.26,Very Satisfied
O00353,C9524,sara53@hotmail.com,Female,2024-12-31,Clothing,Women,India,East,144.94,4,Net Banking,81.01,Satisfied
O00354,C5308,mgarrison@hotmail.com,Other,2025-04-17,Clothing,Women,Australia,North,84.38,18,Net Banking,428.42,Dissatisfied
O00355,C6416,jeanetterice@pearson-johnson.com,Male,2024-04-01,Electronics,Smartphones,India,East,418.44,16,Debit Card,1940.82,Very Dissatisfied
O00356,C2229,phenderson@hotmail.com,Other,2024-06-30,Electronics,Laptops,USA,South,494.39,10,PayPal,953.46,Very Satisfied
O00357,C3862,ashley39@middleton.com,Male,2023-11-29,Home,Kitchen,UK,South,370.58,4,Credit Card,151.1,Satisfied
O00358,C3793,luisserrano@aguirre-freeman.com,Female,2023-12-08,Home,Kitchen,UK,East,189.45,11,Debit Card,255.84,Dissatisfied
O00359,C8479,jeffery97@yahoo.com,Female,2023-07-14,Beauty,Fragrance,Australia,South,326.18,6,Credit Card,247.58,Very Satisfied
O00360,C3611,theodoremendez@white.com,Male,2024-08-07,Beauty,Fragrance,Australia,South,94.72,13,PayPal,273.7,Satisfied
O00361,C8914,mramirez@yahoo.com,Female,2024-09-30,Electronics,Laptops,Australia,East,36.35,11,Credit Card,96.33,Very Dissatisfied
O00362,C4669,richardmelissa@yahoo.com,Other,2024-03-05,Home,Decor,India,South,332.55,8,Net Banking,450.01,Dissatisfied
O00363,C3435,mark91@hawkins.com,Other,2024-07-26,Electronics,Smartphones,USA,South,426.68,6,Credit Card,640.75,Neutral
O00364,C4946,robertraymond@barry.com,Female,2024-06-30,Home,Furniture,USA,South,204.62,8,Credit Card,314.0,Very Dissatisfied
O00365,C8341,xjohnson@yahoo.com,Male,2024-06-12,Beauty,Makeup,UK,East,490.43,1,Credit Card,88.61,Very Satisfied
O00366,C9996,brittany75@yahoo.com,Male,2024-06-11,Electronics,Tablets,UK,West,329.03,15,PayPal,852.2,Very Satisfied
O00367,C4652,zrice@yahoo.com,Female,2024-07-18,Home,Decor,Australia,North,359.38,4,Credit Card,362.06,Satisfied
O00368,C1035,carpenteraaron@yahoo.com,Female,2024-05-22,Home,Decor,UK,North,352.54,2,Debit Card,139.95,Dissatisfied
O00369,C2752,matthew23@young-sloan.biz,Female,2023-12-25,Clothing,Men,India,South,111.72,7,PayPal,95.06,Dissatisfied
O00370,C1761,richard02@stephens-schwartz.biz,Other,2024-09-19,Electronics,Laptops,Australia,West,482.11,1,UPI,119.2,Very Dissatisfied
O00371,C8091,phillipbrown@osborn.biz,Other,2024-03-14,Beauty,Fragrance,USA,West,366.59,5,Credit Card,325.31,Very Dissatisfied
O00372,C6273,lhughes@anderson.com,Other,2025-02-13,Beauty,Makeup,USA,North,201.95,11,PayPal,423.34,Satisfied
O00373,C3263,hsnyder@gmail.com,Female,2024-03-15,Home,Decor,UK,West,104.44,20,PayPal,495.72,Satisfied
O00374,C3913,donald34@johnson-hall.org,Other,2024-05-12,Home,Decor,India,North,283.33,19,UPI,1553.26,Dissatisfied
O00375,C9747,jaymarquez@gmail.com,Female,2024-04-09,Beauty,Skincare,India,East,193.53,2,Credit Card,54.18,Satisfied
O00376,C5695,xwilliams@hotmail.com,Other,2023-07-12,Home,Furniture,India,North,105.98,18,Credit Card,327.61,Dissatisfied
O00377,C2679,kennedymeredith@brown-gibson.info,Other,2025-01-21,Clothing,Children,Australia,West,257.91,10,Credit Card,735.81,Dissatisfied
